id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34565182,Elegant Suite in Gold Coast,259191558,Fabian,,Near North Side,41.90074,-87.62465,Entire home/apt,343,2,159,2025-06-16,2.27,5,255,69,R23000105354
34574634,Roomy Retreat | Easy Parking | Walk to Train,34773184,Lynette + Efrain,,Irving Park,41.95457,-87.72258,Entire home/apt,207,2,171,2025-06-08,3.00,2,136,45,R19000041311
34590811,Cool! 2nd Fl. Loft. BEST Location! Private CLEAN!,36140345,Melissa,,West Town,41.90171432354342,-87.67141979187727,Entire home/apt,144,3,129,2025-06-16,1.82,2,46,28,R21000071696
34597480,Bright One-Bedroom on the Park,23006345,Madeline,,Hyde Park,41.789,-87.58865,Entire home/apt,,32,13,2024-11-15,0.18,1,353,1,
34649740,Sparkling Clean and Sanitized Chicago Coach House,261404932,Emily,,Bridgeport,41.83326,-87.65196,Entire home/apt,71,30,68,2021-05-31,0.94,2,164,0,R19000043822
34719701,Cozy & Comfy 1bd In Historic Portage Park Bungalow,261037264,Anna,,Portage Park,41.962604,-87.77551,Entire home/apt,102,3,223,2025-06-02,3.08,1,334,33,R20000057504
34722915,Wicker Park Most Luxurious Apartment,70082959,Shay,,Logan Square,41.92283,-87.69673,Entire home/apt,248,32,1,2019-09-30,0.01,7,348,0,
34774170,"Expansive 5 Bed Home Near Med District, 32+ Nights",37449594,Nick,,Near West Side,41.878445,-87.680006,Entire home/apt,188,32,175,2025-03-21,2.41,1,307,16,
34782516,Chicago River House -BBQ Oasis now open!,31543811,Kim,,North Park,41.98319625854492,-87.71691131591797,Entire home/apt,255,2,173,2025-06-08,3.56,1,282,39,R21000064603
34788331,Cozy Quiet Flat in Edgewater Glen,6136260,Keith,,Edgewater,41.9921,-87.66001,Entire home/apt,169,2,108,2025-05-18,1.61,1,210,21,R24000120249
34789562,2 bedroom apartment in Pilsen,42027768,Vilma,,Lower West Side,41.85601,-87.67138,Entire home/apt,120,14,5,2022-07-02,0.08,2,131,0,R22000086509
34809632,Cozy Stay,32200299,Nate,,Woodlawn,41.783544,-87.613592,Private room,50,2,17,2023-08-12,0.23,5,291,0,R24000122539
34818035,"3 Br 3 Bth - Uic, Med Dist & Down Town + Garage",204270988,Abacus,,Near West Side,41.87003,-87.68831,Entire home/apt,89,2,163,2025-06-01,2.24,4,336,30,R24000112868
34819360,Historic Pullman/Color Splash/Great Neighborhood,156698136,Dave & K. Dale,,Pullman,41.6882,-87.60491,Entire home/apt,102,2,126,2025-05-26,1.79,1,337,25,R19000042635
34819528,Bronzeville Beauty: Modern Style + Historic Charm,39623470,Brian,,Douglas,41.8258,-87.61993,Entire home/apt,126,1,188,2025-06-01,2.55,1,211,30,R24000117152
34866762,Comfy 2 Bedroom Apartment w/ Office,32200299,Nate,,Woodlawn,41.78406,-87.61273,Entire home/apt,113,2,85,2025-06-09,2.44,5,310,25,R24000122539
34866772,Comfy Stay,32200299,Nate,,Woodlawn,41.78417,-87.61256,Private room,57,2,8,2024-05-18,0.22,5,101,0,R24000122539
34888974,"Sunny, quiet and clean condo in Roscoe Village",82687096,Amy,,North Center,41.94043,-87.68306,Entire home/apt,128,1,138,2025-06-01,1.89,1,72,27,R23000102958
34890754,Rock and Roll Paradise,19578992,Laura,,West Town,41.89564,-87.65398,Entire home/apt,2249,32,10,2023-08-06,0.14,3,365,0,R17000014407
34902785,Entire Loft in Heart of Wicker Park with Parking,1250686,Cindy,,West Town,41.91101,-87.67559,Entire home/apt,208,2,140,2025-06-01,1.91,1,203,35,R22000088154
34913110,1 #23 - 4 Bedroom Condo - McCormick Place,178710732,Xin,,Armour Square,41.85349,-87.63398,Entire home/apt,359,2,41,2025-03-17,0.57,19,159,7,R21000072615
34913380,"1 #33 - 4 Bdrm Condo - McCormick Place, Chinatown",178710732,Xin,,Armour Square,41.85311,-87.63203,Entire home/apt,442,2,122,2025-05-26,1.66,19,305,15,R21000061907
34930062,Historic lux Townhouse on Chicago's Gold Coast,260808183,Julian,,Near North Side,41.90136,-87.62574,Entire home/apt,592,2,206,2025-06-02,2.86,2,277,44,R22000078584
34932141,Walk to Wrigley * Garage Parking* Peaceful Patio,15020587,Mark,,Lake View,41.95344,-87.67022,Entire home/apt,158,2,163,2025-06-15,2.23,1,166,35,R21000063940
34974374,2 Fl Condo- 5 BedR-5 bathR sleep 16 near downtown,76133827,Anny,,West Town,41.89612,-87.66223,Entire home/apt,729,1,26,2025-06-01,0.74,7,329,11,R24000121532
34975034,30 E. Huron #3405 Private Residence,257464365,Kevin,,Near North Side,41.89315,-87.61506,Entire home/apt,,31,1,2020-01-06,0.02,13,0,0,City registration pending
35009714,Cozy Bridgeport Apartment,32711556,Joseph,,Bridgeport,41.83469,-87.64208,Entire home/apt,147,1,11,2025-06-15,3.51,1,232,11,R24000123183
35034266,Charming Edgewater/Andersonville Garden 1 bdrm.,28069606,Hikaru,,Edgewater,41.98612,-87.66991,Entire home/apt,96,2,245,2025-06-11,3.32,1,240,39,R24000117596
35037877,"Lakefront Room, basement, Safest Neighborhood",2456789,Mary,,Norwood Park,41.98295,-87.8196,Private room,41,2,74,2025-06-12,1.07,5,24,39,R25000124133
35039966,Spacious condo with open floor plan and fireplace,14865066,William,,Rogers Park,42.01375,-87.68298,Entire home/apt,213,2,33,2025-06-02,0.47,2,114,9,2209370
35049742,2BR Centrally Located in Cozy Hip Logan Square,13275510,Chanda,,Logan Square,41.92299,-87.70296,Entire home/apt,129,3,219,2025-06-04,3.05,1,246,48,R24000114382
35060034,Open House Contemporary Elegant Modern Design,5228189,Matthew,,West Town,41.89499,-87.65478,Entire home/apt,4500,32,0,,,17,315,0,
35129146,Cozy apartment to call home.,228470290,Bellanger,,Austin,41.88428,-87.75062,Entire home/apt,178,1,1,2020-08-15,0.02,1,364,0,R18000028018
35149761,Cozy Spacious Condo Sleeps 6,46400255,David,,East Garfield Park,41.88563,-87.70512,Entire home/apt,95,2,255,2025-05-10,3.49,1,177,33,R24000112954
35158630,"Comfy River West, Free Parking",145239744,Mando,,West Town,41.891021728515625,-87.64463806152344,Entire home/apt,270,2,227,2025-06-01,3.16,2,13,45,R21000071099
35183040,Massive Old Town Home Steps to Wells St & Beach,200416010,Saul,,Near North Side,41.909609,-87.638202,Entire home/apt,1915,2,166,2025-06-01,2.43,1,149,34,R22000087434
35195852,Clean and Minimalist,192298305,Irma,,Humboldt Park,41.91068,-87.71291,Entire home/apt,183,32,18,2024-08-05,0.39,1,320,2,
35212437,"Tropical Oasis in Wicker Park, Sleeps 23",4069585,Liz,,West Town,41.90977725947438,-87.67539414447259,Entire home/apt,1124,2,92,2025-06-08,1.26,6,316,21,R24000114817
35229142,Chicago Garden Quarters,217927066,Helen,,Austin,41.88399,-87.76509,Private room,37,32,23,2024-10-25,0.33,6,156,1,R19000038589
35230615,"Cozy, Bright and a Great Location!",46939427,Anthony,,Logan Square,41.92803,-87.69757,Entire home/apt,232,32,11,2022-06-04,0.15,8,364,0,
35256357,2BR Retreat with a Fireplace in Gold Coast,259191558,Fabian,,Near North Side,41.9012,-87.62585,Entire home/apt,466,2,153,2025-06-16,2.10,5,281,54,R23000104420
35262326,Spacious 2BR on Quiet St - Free Park/Late Checkout,265474251,Cheryl,,Near West Side,41.8695,-87.6611,Entire home/apt,168,2,243,2025-06-11,3.35,1,133,39,R19000043483
35265884,Chicago Charming Historic Beverly Retreat,168650256,Alvenna,,Beverly,41.6997,-87.6691,Entire home/apt,142,2,107,2025-06-08,1.51,1,229,19,R24000115152
35267831,Cannabis Condo 4BR,209982127,Shomari,,South Shore,41.753124,-87.550407,Entire home/apt,270,2,101,2025-05-25,1.40,4,208,13,R21000069197
35284235,Steps away from Wrigley Field!!,253843745,Thomas P,,Lake View,41.94529,-87.66094,Entire home/apt,253,3,106,2025-06-09,1.44,2,110,16,R21000074393
35346506,"Restored Classic 1911 Home, North Center - Monthly",266106775,Christopher J,,North Center,41.95207,-87.68423,Entire home/apt,159,32,26,2021-11-15,0.37,1,249,0,
35351226,2-Spectacular luxury homes downtown-Sleeps 20,31113244,Cary,,West Town,41.895,-87.65361,Entire home/apt,1996,1,15,2025-05-21,0.22,4,305,7,R19000041385
35351970,Charming House in Roscoe Village - 1895,8439491,Bryan,,Lake View,41.94455,-87.67143,Entire home/apt,409,5,50,2025-03-31,0.68,1,169,2,R21000075100
35353022,My Bungalow,43864354,Roberto E,,Albany Park,41.96586,-87.7325,Entire home/apt,109,3,77,2025-05-26,1.05,1,23,24,R21000074527
35377394,Bronzeville Oasis(Row House),224818670,Adriane,,Grand Boulevard,41.81374,-87.61497,Entire home/apt,,32,25,2023-06-04,0.35,1,364,0,
35403153,Charming loft style suite,211339703,Bing,,Mckinley Park,41.82332,-87.67019,Entire home/apt,93,1,313,2025-05-31,4.28,1,196,47,R22000085193
35420803,Walk to it all in Pilsen,14988400,Sharon,,Lower West Side,41.85558,-87.66415,Entire home/apt,,2,157,2025-05-31,2.17,5,0,16,R24000116186
35428201,Charming and quite 2nd Floor Apartment in Logan Sq,5408912,Cesar,,Avondale,41.93558,-87.69736,Entire home/apt,105,32,60,2025-06-07,0.82,1,321,3,
35495687,Cozy Private Apartment in Bronzeville,260857109,Zenobia,,Grand Boulevard,41.81175,-87.61143,Entire home/apt,176,2,7,2025-06-08,0.10,1,365,1,R22000085569
35496535,"Spacious, light-drenched studio-private entrance!",200460368,Wendy,,Lincoln Square,41.97219,-87.69762,Entire home/apt,100,2,220,2025-06-03,3.01,1,59,22,R24000123040
35511310,Beautiful cozy place 1,183258122,Santiago,,New City,41.79424,-87.66138,Private room,29,32,19,2025-06-03,0.26,8,275,1,
35517765,Spacious in-law Apt: 10 min to O'Hare and Downtown,1777718,Marissa,,Norwood Park,41.99036,-87.78878,Entire home/apt,73,1,313,2025-06-14,4.29,1,216,42,R22000085140
35518584,The Bright Retreat in Andersonville,8094939,Alex,,Uptown,41.97562,-87.66286,Entire home/apt,227,2,204,2025-06-04,2.80,4,303,42,R19000042606
35566367,Renovated 1BR-In Heart of Lakeview-Walk Anywhere!,125012594,Steven,,Lake View,41.93735,-87.65652,Entire home/apt,139,32,52,2025-06-11,0.71,2,52,7,City Registration Pending
35573202,"Cozy 1bdr Rogers Park, Loyola, Northwestern.",265479104,Kaye,,Rogers Park,42.00533,-87.66291,Entire home/apt,106,2,241,2025-06-15,3.33,1,286,47,R23000110050
35579703,Spacious 2 Bdrm with Fireplace,20820568,Betsy And John,,Rogers Park,42.00121,-87.67118,Entire home/apt,,32,39,2025-03-22,0.54,2,6,2,
35604624,Tannery Loft,267772588,Daniel,,Logan Square,41.92108,-87.67352,Entire home/apt,237,2,7,2021-01-11,0.12,1,152,0,R24000120574
35611753,Cozy 2 bdrm near McCormick Place & Wintrust Arena,253889886,Rashad,,Grand Boulevard,41.82025,-87.61218,Entire home/apt,144,2,149,2025-06-09,2.04,2,35,23,R25000126354
35635161,"Blueground | Gold Coast, convertible terrace, nr L",107434423,Blueground,,Near North Side,41.898904,-87.62797,Entire home/apt,295,32,0,,,594,319,0,
35635202,"Blueground | Gold Coast, lounge, nr Oak St",107434423,Blueground,,Near North Side,41.898904,-87.62797,Entire home/apt,295,32,0,,,594,326,0,
35681792,Chicago Speakeasy-Style Loft Space (Room 2A),51668477,Michael,,Near North Side,41.89025,-87.63013,Private room,137,1,390,2025-06-05,5.34,8,268,51,R18000031600
35730130,Entire apartment w/ inside  parking.  1st FL. 2bdr,145168007,Julissa,,South Lawndale,41.84834,-87.70357,Entire home/apt,,3,128,2025-01-04,1.78,1,72,12,R19000043799
35731377,6BR/4BA Victorian Greystone Near Downtown Chicago,72651433,Jacob,,East Garfield Park,41.87855529785156,-87.69541931152344,Entire home/apt,855,3,87,2025-06-03,1.46,10,35,15,R22000076655
35743481,Live Logan Square 4B – Globally Loved Neighborhood,19691906,Reinaldo,,Logan Square,41.92354,-87.70219,Entire home/apt,215,3,250,2025-06-09,3.44,2,245,43,R22000081795
35765755,Gorgeous & trendy renovated 2 bedroom in Old Town,9094538,Nicole,,Lincoln Park,41.91496,-87.64144,Entire home/apt,176,32,53,2024-10-18,0.73,6,196,2,
35767803,Great View @TheLoop steps to MilleniumPark✭,245574996,Jacobo,,Loop,41.88556,-87.6257,Entire home/apt,,32,178,2023-04-09,2.44,7,77,0,
35769538,Ethel rose place is 420 friendly,69292837,Roenita,,Calumet Heights,41.73513,-87.58599,Entire home/apt,285,32,2,2020-07-05,0.03,2,364,0,
35803293,Wicker Park Mansion Bedroom w/Stunning Chi. Views!,82129437,David,,West Town,41.90796,-87.67447,Private room,130,1,21,2023-10-14,0.29,1,151,0,R23000096720
35804189,Super clean and family-friendly 3-bdrm entire apt,30695774,Elizabeth,,Logan Square,41.92319,-87.72209,Entire home/apt,141,2,275,2025-06-05,3.85,1,292,42,R19000043303
35841624,Student Friendly Room near Montrose Blue Line #2/3,269600819,Allison,,Irving Park,41.96131,-87.73464,Private room,,32,11,2025-04-29,0.16,5,72,3,
35880364,Cozy Suite 309,265059752,Floraline,,Calumet Heights,41.73411,-87.58402,Entire home/apt,77,3,24,2025-05-19,0.33,5,342,1,R23000104417
35926772,"Blueground | River N, gym, nr Magnificent Mile",107434423,Blueground,,Near North Side,41.896218,-87.625711,Entire home/apt,324,32,2,2023-12-01,0.03,594,317,0,
35927069,"Blueground | River N, gym & w/d, nr Mag Mile",107434423,Blueground,,Near North Side,41.896218,-87.625711,Entire home/apt,310,32,1,2022-08-23,0.03,594,285,0,
35931987,"Blueground | River N, gym & w/d, nr Mag Mile",107434423,Blueground,,Near North Side,41.896218,-87.625711,Entire home/apt,366,32,2,2020-03-18,0.03,594,320,0,
35945631,"2BR in Andersonville-Walk to train, beach, shops!",1345958,Kamelia And Jordan,,Uptown,41.97469,-87.66589,Entire home/apt,174,1,99,2025-05-25,1.37,1,331,8,R22000084449
35950191,"Cute, Cozy and Elegant Lincoln Square Free Parking",270421564,Fabiana,,Lincoln Square,41.97287,-87.6871,Entire home/apt,115,2,86,2025-05-27,1.19,3,334,19,R21000073519
35995054,Room for Male near Metra & Jackson Park Hospital,47056445,Andy,,South Shore,41.76122,-87.58806,Private room,53,2,31,2024-07-01,0.43,8,249,1,R24000117461
36032618,Fulton Market Industrial Modern Designer Loft,270110566,Matthew,,Near West Side,41.8847,-87.65234,Entire home/apt,456,2,121,2025-06-08,1.73,1,153,12,R25000129104
36037370,East Garfield Park new remodeled sharp 1 bedroom,145839626,Cristina,,Near West Side,41.88269,-87.69194,Entire home/apt,88,32,122,2025-06-11,1.69,2,306,3,
36038899,TheClubHouse @ the Sq.—Contactless Check-in/No fee,271129725,Jorge Gerardo,,Logan Square,41.926065369396035,-87.7074072082303,Entire home/apt,178,2,137,2025-06-14,1.90,1,238,18,R25000126783
36042124,"★Chicago's hidden gem-private patio, free parking★",9427461,Vicky,,Irving Park,41.95285,-87.7115,Entire home/apt,330,2,14,2025-06-08,0.20,1,93,3,R25000125652
36067428,4 Bedrooms Family Retreat near McCormick,121705751,Vaida,,Bridgeport,41.84228,-87.66214,Entire home/apt,389,2,85,2025-06-02,1.21,1,336,10,2209428
36095198,Master bedroom with private bath 2 person hot tub,17405364,Jennifer,,Rogers Park,41.99986,-87.66977,Private room,,7,4,2024-06-08,0.06,3,0,0,R19000044491
36141541,Lovely Studio @RiverNorth (West Superior) #Balcony,245574996,Jacobo,,Near North Side,41.89533,-87.63092,Entire home/apt,,32,37,2022-05-23,0.51,7,77,0,
36143654,Goose and Fox Hostel Lincoln Park South,30356781,Greg,,Logan Square,41.91752,-87.69477,Private room,100,2,31,2025-06-01,0.43,2,79,11,R25000124475
36175666,Wilton House,29753236,Carolina,,Lake View,41.94887,-87.65239,Entire home/apt,,2,116,2024-08-04,1.62,1,0,3,R21000068278
36179661,Updated 3 bedroom hosting dream mins from Midway.,223207559,Brandy,,Garfield Ridge,41.80968,-87.75037,Entire home/apt,360,2,41,2025-06-01,0.57,1,358,5,R19000043215
36184740,唐人街2房2床1卫,231494722,Yongh,,Bridgeport,41.84169,-87.6396,Entire home/apt,,32,115,2024-10-14,1.59,2,201,10,R19000040387
36199994,The Armitage In Logan Square 4BR/2.5BA,145980569,Garrett,,Logan Square,41.9153,-87.71436,Entire home/apt,,32,4,2022-04-30,0.06,4,222,0,
36200479,The Cortland In Logan Square 4BR/3BA w/Parking!,145980569,Garrett,,Logan Square,41.91463,-87.71389,Entire home/apt,,3,8,2022-04-24,0.11,4,222,0,R21000072940
36222341,"One BR city, lakefront",24188877,Jacqueline,,Near North Side,41.8923,-87.61882,Entire home/apt,175,132,0,,,2,364,0,
36230130,Private bath. Hyde Park /Kenwood. UChicago. Bike.,1385332,Pattaraporn,,Kenwood,41.80255,-87.60184,Private room,52,7,36,2025-01-31,0.51,26,291,4,R21000072908
36230632,!3F Free Laundry! 2bed/1bath StepstoSouthLoop,100782278,Chicago Furnished,,Bridgeport,41.84185,-87.63837,Entire home/apt,159,32,12,2024-12-01,0.17,29,167,1,
36270543,⭐|Stylish|Comfy|Lincoln Sq.| 2BR |✨|Near Wrigley|⭐,96730613,Demitri,,Lincoln Square,41.96626,-87.68652,Entire home/apt,138,2,259,2025-06-09,3.60,24,226,33,R23000099183
36321241,"Master Bedroom near IIT, McCormick PL, free parkin",40832200,Michael,,Douglas,41.83172,-87.61975,Private room,80,2,111,2025-06-03,1.54,7,244,24,R19000043783
36351917,Bali-Inspired Bohemian Loft In Heart of Pilsen,4057812,Marc,,Lower West Side,41.8511,-87.6808,Entire home/apt,,32,68,2025-02-16,0.94,5,18,2,
36537053,"Ultra Modern, 2800 SQ Ft, Outdoor Gazebo Sleeps 14",55879993,Vince,,Portage Park,41.94583,-87.75115,Entire home/apt,,3,117,2025-06-15,1.66,1,333,35,R22000090272
36565054,Modern,146923691,Audrone,,Lower West Side,41.85577,-87.65829,Entire home/apt,95,2,302,2025-06-02,4.22,1,89,48,R22000080151
36591524,1C Confortable room Neflix TV great location,127235673,Alex,,Edgewater,41.98633,-87.67256,Private room,45,32,33,2024-04-01,0.46,5,271,0,
36603379,Standard King Room,271325401,Alberto,,Loop,41.86938,-87.6233,Private room,212,1,498,2025-04-30,7.35,5,350,82,2205305
36603454,Standard Double Room,271325401,Alberto,,Loop,41.87066,-87.62457,Private room,212,1,825,2025-06-15,12.30,5,351,143,2205305
36631415,"Cozy 3BR in Vibrant Avondale/LoganSquare, Chicago!",30482715,Sean,,Avondale,41.93682,-87.72368,Entire home/apt,149,32,65,2024-10-10,0.91,5,302,7,R22000080347
36631488,Entire apt. Train. UChicago 3blks. Parking avai.,1385332,Pattaraporn,,Woodlawn,41.78388,-87.60625,Entire home/apt,66,32,8,2025-01-10,0.11,26,256,2,
36638326,Private Bth Woodlawn/HydePark UChicago. Green Line,1385332,Pattaraporn,,Woodlawn,41.78366,-87.60589,Private room,49,32,6,2024-09-12,0.09,26,239,1,
36638765,Spacious Studio Space,8291465,Maria,,Avondale,41.93654,-87.72386,Entire home/apt,141,3,48,2025-05-03,0.67,1,348,7,R23000109580
36669561,Historic oasis in the middle of everything.,26977167,Stuart,,Uptown,41.96586,-87.66584,Entire home/apt,260,2,260,2025-06-16,3.64,1,318,52,R19000044998
36700170,Plant Oasis Pets Ok (No Chores/No Cleaning Fee),46771116,Vladimir,,Humboldt Park,41.90413,-87.70981,Entire home/apt,,20,148,2025-05-14,2.06,1,58,19,R19000043835
36711170,FREE PARKING Large 2BR2BA by Millenium Park,275931054,Yagoda,,Loop,41.88306,-87.62577,Entire home/apt,636,3,232,2025-05-26,3.22,1,167,44,R22000078429
36727196,"Spacious, Modern 2BR Near U of C- Feels Like Home",72939001,Tiffany,,Woodlawn,41.78146,-87.6052,Entire home/apt,99,32,141,2025-04-04,1.97,1,354,3,
36729228,Edgewater Arts & Crafts Retreat,233472710,Terry,,Edgewater,41.98725,-87.66176,Private room,42,2,216,2025-06-01,3.00,1,95,42,R22000095072
36772374,Cozy Irving Park Retreat - Long Term Stays,269600819,Allison,,Irving Park,41.96135,-87.73472,Entire home/apt,,32,79,2024-12-01,1.12,5,0,5,
36804964,"Where you want to BE! Stylish, Comfy, Luxe",45542882,John,,Edgewater,41.99562,-87.66833,Entire home/apt,334,5,58,2025-06-02,0.81,1,115,7,R17000014197
36808735,2 bedroom apartment near train line and bus lines!,109169256,Valentina,,South Lawndale,41.84721,-87.69704,Entire home/apt,112,2,226,2025-06-01,3.16,1,332,32,R19000044368
36828964,UNEEK SPACE: Near McCormick Plc &Mins Frm Downtown,2698691,Nardo,,Douglas,41.82826,-87.61815,Entire home/apt,93,32,55,2024-06-04,1.49,4,125,0,
36832082,"❤︎ of Lincoln Park | 11ft Ceiling | 1,750ft² | W/D",268408488,Danny,,Lincoln Park,41.92276,-87.63928,Entire home/apt,436,1,280,2025-06-14,3.92,3,116,56,R20000059991
36832360,"Blueground | S Loop, pool & gym, nr Michigan Ave",107434423,Blueground,,Near South Side,41.86492479999999,-87.6246539,Entire home/apt,328,32,0,,,594,139,0,
36835843,3 blocks UChicago Hospital. Train. Bike. 2nd floor,1385332,Pattaraporn,,Woodlawn,41.78406,-87.60749,Private room,43,32,20,2025-05-31,0.29,26,350,4,
36870884,"Beautiful Luxury Loft in Fulton Market, Sleeps 12",126179580,Staywell,,Near West Side,41.886558532714844,-87.6519546508789,Entire home/apt,615,2,221,2025-06-08,3.12,25,262,34,R21000061299
36871691,Spectacular Corner 3BR Loft In Fulton Market | Fea,126179580,Staywell,,Near West Side,41.88649368286133,-87.65186309814453,Entire home/apt,638,2,200,2025-05-25,2.82,25,268,29,R21000061039
